Unnamed: 0,timestamp,user_id,song_id,liked,personalized,spotify_popularity,treatment_group
1011175,2022-07-31 04:20:50,3742408,5504,2,0,0,0
157127,2020-05-07 14:50:30,3730936,4994812,1,1,27,-1
521773,2021-08-07 04:06:29,3737851,1880980,0,0,52,0
94920,2020-04-13 19:48:35,3729295,5024498,0,1,79,-1
214430,2020-05-28 18:17:17,3731571,63863,0,1,63,-1
701651,2022-02-07 17:15:48,3739990,1844879,0,2,66,0
1733257,2023-06-25 21:39:54,3744464,64590,0,1,45,4
180184,2020-05-16 09:54:00,3731166,42484,1,1,65,-1
402424,2021-03-06 05:41:14,3734766,3461511,0,1,52,0
787762,2022-03-13 01:42:46,3740645,26337,0,1,44,0
544895,2021-09-05 21:57:36,3738556,8073129,0,0,54,0
935407,2022-06-17 04:38:18,3732343,101890,0,1,45,0
1571139,2023-04-16 14:49:03,3744285,4217434,0,1,50,4
341641,2020-08-30 04:25:36,3732216,2722697,0,1,31,-1
699716,2022-02-07 05:34:10,3739293,3568647,0,1,7,0
425030,2021-04-12 01:35:18,3731824,22909,0,1,54,0
577265,2021-09-28 04:04:35,3732343,5586439,1,0,46,0
549345,2021-09-07 10:27:26,3732343,1803480,0,0,84,0
1140851,2022-09-20 11:18:02,3743126,5402246,1,1,83,2
1482514,2023-03-06 21:21:24,3741699,5392621,0,1,75,4
1340457,2022-12-21 13:19:08,3743235,49198,1,1,76,4
864976,2022-04-21 15:38:35,3739068,5397147,1,1,89,0
10937,2020-01-20 14:19:58,3728768,3250258,0,1,46,-1
158331,2020-05-07 20:49:44,3731137,10161,1,1,55,-1
1244819,2022-11-05 22:08:42,3742588,19241,0,1,54,3
1476595,2023-03-03 16:34:06,3741834,4445177,0,1,0,4
1187292,2022-10-09 12:10:03,3741814,5036071,0,1,51,3
77548,2020-04-05 01:51:01,3730085,5035758,0,1,68,-1
303786,2020-07-20 19:15:43,3731748,5007193,0,1,0,-1
1659756,2023-05-28 18:45:39,3744051,353711,1,1,17,4
1672134,2023-06-02 16:48:26,3744464,6726527,1,1,0,4
1260166,2022-11-13 21:05:21,3743416,5892766,1,1,42,1
1018183,2022-08-03 21:29:52,3741699,59679,0,1,44,0
1013168,2022-08-01 00:17:41,3742093,764632,1,1,51,0
221528,2020-05-31 12:02:50,3731197,409557,0,1,16,-1
533499,2021-08-25 12:30:17,3732343,344256,0,0,28,0
1600499,2023-04-28 17:00:30,3744418,5590290,1,1,77,4
1757277,2023-07-04 16:24:26,3743111,8121695,0,1,63,4
792801,2022-03-15 05:04:26,3740782,5731,1,1,73,0
1107460,2022-09-11 03:54:10,3742687,44953,0,1,60,1
365825,2020-11-11 15:27:45,3733185,73419,1,1,65,-1
174950,2020-05-14 17:12:35,3730883,5029226,1,1,60,-1
1226041,2022-10-27 12:01:16,3742049,1848243,0,1,45,2
1011360,2022-07-31 08:47:15,3742411,3403792,2,1,62,0
1650803,2023-05-24 06:07:59,3744530,104878,2,1,59,4
1060490,2022-08-23 14:48:46,3742738,26707,0,1,47,2
460403,2021-05-23 21:04:06,3736626,1758854,1,1,78,0
1366247,2023-01-05 03:07:26,3742808,1809037,2,1,83,4
217964,2020-05-29 23:32:47,3731458,100221,1,1,37,-1
869254,2022-04-25 12:13:43,3740207,2779160,1,1,69,0
272019,2020-06-21 03:41:09,3731895,2602922,1,1,49,-1
47028,2020-03-06 15:42:53,3729439,23540,1,1,67,-1
1730994,2023-06-24 23:52:55,3744575,4099118,0,1,61,4
615750,2021-11-09 10:29:36,3733336,4177146,0,1,63,0
672579,2022-01-23 23:54:57,3739810,2513969,0,1,47,0
1720357,2023-06-21 17:44:48,3744464,1876537,0,1,84,4
81740,2020-04-07 14:30:04,3730119,1845396,0,1,61,-1
833741,2022-03-29 12:03:27,3732204,1840117,1,1,56,0
16534,2020-01-29 16:09:55,3728920,93544,0,1,55,-1
88523,2020-04-10 17:49:49,3730412,4219145,1,1,76,-1
228555,2020-06-02 17:49:23,3731458,256547,1,1,22,-1
449317,2021-05-14 00:14:04,3736228,5514538,0,1,42,0
799156,2022-03-17 12:12:43,3737771,1904439,0,1,49,0
124773,2020-04-25 18:15:37,3729170,4468849,1,1,44,-1
833766,2022-03-29 12:08:38,3732204,4926849,0,1,58,0
700176,2022-02-07 07:28:25,3739973,4137181,2,2,55,0
137758,2020-04-30 18:47:08,3730856,4705441,0,1,63,-1
1203405,2022-10-16 03:16:55,3741166,14400,1,1,77,3
897406,2022-05-10 17:41:28,3741503,8074286,0,1,84,0
1625195,2023-05-11 23:50:52,3740449,541,1,1,75,4
178042,2020-05-15 16:20:02,3730862,3922450,0,1,32,-1
1032202,2022-08-12 03:36:17,3742503,4819957,1,1,36,0
1707829,2023-06-17 05:17:32,3744351,20418,1,1,74,4
1449142,2023-02-21 21:37:30,3739701,1766470,0,1,85,4
478998,2021-06-10 06:42:27,3736716,5223,0,1,72,0
937637,2022-06-18 05:24:58,3739294,11638,1,1,74,0
1507440,2023-03-16 16:31:34,3744084,11246,0,1,70,4
107523,2020-04-19 13:41:47,3730717,4180193,0,1,57,-1
1248340,2022-11-07 09:47:27,3733336,5633989,0,1,27,1
1617094,2023-05-07 14:51:57,3741810,8128729,0,1,46,4
1638488,2023-05-19 02:14:56,3744506,14297,0,0,72,4
1216731,2022-10-22 17:50:56,3741814,274563,0,1,43,3
127328,2020-04-26 20:24:39,3730862,4663769,0,1,58,-1
1147678,2022-09-23 10:51:12,3737992,1028,1,1,67,1
659734,2022-01-09 23:11:42,3739716,3589057,1,1,61,0
1156207,2022-09-27 19:46:58,3742619,69057,1,0,62,2
1695622,2023-06-13 17:28:42,3741232,8168058,0,1,83,4
652269,2021-12-30 23:18:03,3738975,20589,0,1,62,0
1091193,2022-09-06 21:10:06,3742588,207639,1,1,47,3
240371,2020-06-07 15:49:45,3731642,40802,1,1,60,-1
674207,2022-01-24 17:27:21,3739803,2041832,0,1,63,0
167458,2020-05-11 16:41:26,3729379,1848314,0,1,53,-1
1748248,2023-07-01 02:06:04,3743111,169158,0,1,65,4
710483,2022-02-12 14:48:37,3732204,4723548,1,1,38,0
763982,2022-03-05 04:30:11,3740468,4796240,0,2,47,0
395536,2021-02-22 20:18:58,3734521,2250072,0,1,26,0
637327,2021-12-02 10:16:34,3733244,24606,1,1,89,0
913352,2022-05-24 12:59:16,3738975,141648,0,1,55,0
244002,2020-06-09 01:38:49,3731526,14267,0,1,59,-1
1305010,2022-12-01 22:29:18,3731419,210953,2,1,30,1
462865,2021-05-26 01:12:05,3736541,131,0,1,52,0
917100,2022-05-29 15:10:29,3739812,4358414,1,1,53,0
1411843,2023-01-31 18:43:09,3742715,31224,0,0,71,4
1704606,2023-06-16 11:23:34,3741662,51884,2,1,72,4
862782,2022-04-20 02:13:35,3741266,8088056,1,0,76,0
1705216,2023-06-16 19:09:03,3741814,8189942,1,1,57,4
737381,2022-02-22 22:44:05,3740234,3522662,2,1,15,0
551289,2021-09-08 04:39:18,3738381,400,0,1,68,0
1267393,2022-11-17 03:48:06,3738975,8135752,0,1,22,1
228627,2020-06-02 18:02:45,3729405,72498,1,1,47,-1
1733231,2023-06-25 21:36:22,3744464,26765,0,1,76,4
364598,2020-11-09 21:05:26,3731843,3334817,1,1,66,-1
892756,2022-05-07 00:37:31,3732165,7434979,1,1,65,0
627246,2021-11-20 15:44:05,3737783,4115604,0,1,60,0
1687788,2023-06-10 00:24:56,3743453,2261389,2,1,71,4
1348040,2022-12-26 14:44:57,3741214,9238,1,1,61,4
1025707,2022-08-07 19:12:12,3741985,1932496,0,0,90,0
276805,2020-06-25 03:37:50,3731869,2436553,1,1,54,-1
29506,2020-02-16 13:22:51,3729243,192875,0,1,53,-1
34885,2020-02-22 06:28:37,3729186,66146,0,1,46,-1
34067,2020-02-21 15:05:44,3729034,4468856,0,1,64,-1
666765,2022-01-20 17:40:10,3738744,191423,0,1,50,0
1391022,2023-01-18 21:39:40,3743416,6506935,1,1,87,4
335194,2020-08-20 07:34:31,3732731,4288572,1,1,41,-1
611827,2021-11-04 15:03:02,3732665,4102728,0,1,56,0
350719,2020-09-24 04:02:49,3731458,1924920,1,1,55,-1
609075,2021-10-31 19:20:27,3738517,1908365,0,0,43,0
851000,2022-04-12 22:07:50,3741249,1785884,1,0,81,0
1398928,2023-01-23 21:17:09,3742202,8084674,1,1,42,4
1331697,2022-12-16 14:32:17,3743747,7830132,1,1,0,4
859944,2022-04-18 01:37:11,3741309,3330878,0,1,31,0
463680,2021-05-26 22:23:48,3734766,72905,0,1,52,0
526689,2021-08-12 20:52:23,3738287,1033,2,1,75,0
1260563,2022-11-14 00:59:55,3743097,5718,0,1,90,2
382416,2021-01-09 15:39:05,3729581,4138721,1,1,44,-1
1002485,2022-07-26 21:49:41,3742162,3266529,0,0,89,0
729698,2022-02-19 22:14:58,3738303,141253,1,1,51,0
79185,2020-04-06 00:52:34,3730377,2520070,0,1,23,-1
1462192,2023-02-23 17:37:44,3743111,3518424,2,2,66,4
1168074,2022-10-02 17:04:29,3743247,480,1,0,76,3
1513251,2023-03-19 06:02:48,3740200,25303,1,1,57,4
1089972,2022-09-06 11:58:20,3742714,6100,1,1,82,1
518284,2021-08-04 16:34:58,3738216,938,0,1,67,0
1758532,2023-07-05 05:00:52,3744580,8120527,1,1,72,4
863968,2022-04-20 23:01:34,3741346,5317,1,1,78,0
141101,2020-05-02 02:57:15,3730883,2503527,1,1,39,-1
1315994,2022-12-07 03:11:16,3742589,8139207,0,1,29,4
150166,2020-05-05 09:00:29,3730817,4855353,0,1,51,-1
330585,2020-08-14 14:00:19,3732286,100045,0,1,59,-1
1678316,2023-06-05 14:01:12,3741763,8130818,0,1,61,4
975202,2022-07-11 18:34:52,3742144,4130387,0,1,54,0
1746501,2023-06-30 09:05:23,3744417,8172261,1,2,56,4
953267,2022-06-29 14:52:57,3742007,5034240,0,0,71,0
243126,2020-06-08 18:14:31,3731319,4169439,1,1,47,-1
1515348,2023-03-20 02:13:38,3742589,4710040,1,1,55,4
540096,2021-09-04 08:11:03,3738426,3784792,1,1,44,0
1689213,2023-06-10 21:39:29,3744575,4288574,0,1,60,4
1715552,2023-06-20 04:33:16,3744580,4236424,1,1,82,4
1207083,2022-10-18 02:36:28,3743111,3892928,2,1,67,3
981763,2022-07-15 02:18:46,3742267,3710,0,0,65,0
774103,2022-03-08 07:20:25,3740200,210855,1,1,65,0
1181897,2022-10-07 03:32:00,3742589,4690089,0,0,49,1
1664285,2023-05-30 16:23:37,3741749,125985,0,1,50,4
148629,2020-05-04 19:07:24,3730852,4153041,0,1,43,-1
720279,2022-02-17 19:55:21,3740079,2404,0,1,59,0
827684,2022-03-26 09:01:36,3740866,5384178,1,1,55,0
474100,2021-06-06 01:09:51,3737046,20657,0,1,77,0
387531,2021-02-01 06:06:03,3731966,5390567,0,1,13,-1
387186,2021-01-31 05:14:46,3731966,5836132,0,1,41,-1
87555,2020-04-10 09:49:17,3729933,1805946,0,1,69,-1
794367,2022-03-15 18:02:11,3740494,251828,0,2,77,0
1155052,2022-09-27 03:32:19,3742732,4191449,2,1,76,2
545314,2021-09-06 02:22:58,3738566,144,0,1,67,0
1387001,2023-01-16 07:00:13,3740385,9275,1,2,72,4
138438,2020-05-01 00:42:20,3730839,1147,1,1,74,-1
1549924,2023-04-06 05:23:05,3743050,26344,0,1,57,4
773176,2022-03-08 02:07:34,3740590,7133,1,0,79,0
379381,2021-01-01 05:31:45,3731966,5085066,0,1,0,-1
1564617,2023-04-14 01:38:15,3731843,3901287,0,1,46,4
653285,2022-01-01 19:25:37,3739671,6985598,0,0,76,0
448626,2021-05-13 06:31:48,3735810,4197289,0,1,60,0
985608,2022-07-17 20:52:09,3742164,4689270,1,1,76,0
408384,2021-03-15 21:00:23,3734556,4440942,1,1,7,0
41231,2020-02-29 01:29:15,3729308,730038,0,1,30,-1
1198711,2022-10-13 18:36:35,3738230,3500438,0,1,66,1
1033250,2022-08-12 22:45:43,3737154,4658318,0,1,69,0
786150,2022-03-12 16:15:39,3740719,2062444,0,1,60,0
475833,2021-06-07 19:47:16,3736184,1814554,1,1,69,0
403839,2021-03-08 06:11:22,3731966,5061351,0,1,28,0
389888,2021-02-09 19:41:13,3731966,27998,0,1,0,-1
651585,2021-12-30 00:09:31,3738975,4886,0,1,61,0
165125,2020-05-10 14:33:25,3730856,1767760,0,1,63,-1
1124501,2022-09-14 17:52:56,3743055,7971,0,0,46,2
866963,2022-04-23 09:47:44,3741361,1584,0,1,66,0
1054958,2022-08-22 01:44:02,3742164,598,1,1,76,2
1692243,2023-06-12 17:50:39,3744464,4546140,1,1,43,4
1442945,2023-02-18 02:44:21,3741814,694,0,1,78,4
1205313,2022-10-17 00:44:31,3743208,1836606,0,1,58,1
1014035,2022-08-01 14:54:41,3742422,158604,2,1,77,0
1030574,2022-08-11 04:21:42,3742499,15027,1,1,88,0
747087,2022-02-27 08:01:33,3739293,8483,0,1,57,0
236927,2020-06-06 02:24:44,3729405,5040466,1,1,9,-1
1503412,2023-03-14 18:19:50,3741763,1814333,1,1,57,4
205440,2020-05-25 10:28:48,3731453,908,0,1,54,-1
770408,2022-03-07 05:14:54,3732204,136950,1,1,45,0
19851,2020-02-03 12:20:41,3728954,1851442,1,1,46,-1
1017972,2022-08-03 18:37:36,3739892,18549,1,1,77,0
277951,2020-06-25 13:19:59,3730809,4143784,0,0,47,-1
1706592,2023-06-16 22:59:17,3729398,37395,1,1,59,4
1512286,2023-03-18 21:34:41,3744034,4110408,0,1,70,4
905640,2022-05-16 03:22:09,3739701,21297,0,1,52,0
101131,2020-04-16 17:56:06,3730462,18124,0,1,69,-1
1153525,2022-09-26 06:56:41,3742705,17070,2,1,70,3
1490602,2023-03-09 06:41:07,3744070,193219,0,1,34,4
1414724,2023-02-01 22:01:13,3743950,1860099,1,1,100,4
1567452,2023-04-14 21:24:22,3744211,1769279,0,2,67,4
1746641,2023-06-30 09:38:47,3742133,5346286,1,1,69,4
1567184,2023-04-14 18:50:42,3744259,1857122,0,0,82,4
1483726,2023-03-07 01:59:55,3739398,6417,0,0,55,4
1678639,2023-06-05 19:37:44,3744351,116273,1,1,58,4
1048873,2022-08-20 02:36:02,3742447,591,1,1,64,2
124578,2020-04-25 17:07:49,3730887,5799,0,1,66,-1
1197682,2022-10-13 05:47:33,3743050,37318,0,1,41,2
643950,2021-12-15 17:14:23,3739144,1777801,1,1,61,0
83241,2020-04-08 08:01:26,3730450,540251,1,1,65,-1
221680,2020-05-31 13:42:24,3731170,150923,1,1,32,-1
1176843,2022-10-05 10:43:49,3742914,39240,0,1,75,1
631144,2021-11-24 03:19:07,3739088,4301727,0,1,55,0
1712922,2023-06-19 12:36:49,3741996,6875,1,2,59,4
1515093,2023-03-20 01:11:57,3744127,7103,1,0,57,4
1501068,2023-03-13 15:56:34,3742687,8132440,0,1,86,4
340870,2020-08-28 14:48:20,3731843,4219492,0,1,57,-1
402987,2021-03-07 05:53:10,3734766,1811608,0,1,53,0
937405,2022-06-18 00:43:30,3739294,5008048,0,1,1,0
1142134,2022-09-20 22:33:43,3743135,42442,0,0,75,3
197598,2020-05-22 11:20:10,3730862,4157877,0,1,36,-1
104741,2020-04-18 12:20:24,3730147,473389,1,1,70,-1
397377,2021-02-24 13:33:32,3731966,4595773,0,1,45,0
715001,2022-02-15 03:12:30,3736735,24374,0,1,60,0
994883,2022-07-22 18:10:09,3742126,5623691,0,1,60,0
710847,2022-02-12 22:35:06,3739478,3236009,0,1,43,0
1368446,2023-01-06 06:25:04,3741814,7179525,0,1,72,4
50176,2020-03-09 19:27:22,3729091,3636,1,1,59,-1
1217077,2022-10-22 19:19:36,3742701,7344961,1,1,41,1
1571864,2023-04-16 18:49:19,3744154,3602272,2,1,88,4
712004,2022-02-13 17:06:44,3739923,5036348,0,1,74,0
1458201,2023-02-22 09:48:28,3736534,1774107,0,1,54,4
18024,2020-01-31 04:24:38,3729011,198912,0,1,54,-1
1246064,2022-11-06 05:26:52,3742666,4647168,1,1,52,1
1517942,2023-03-21 15:03:23,3744137,79464,1,1,68,4
281551,2020-06-28 10:52:07,3731587,99148,1,1,34,-1
1212303,2022-10-20 12:11:28,3743343,1569,0,1,70,1
288989,2020-07-06 17:51:53,3730789,300466,0,1,84,-1
497384,2021-07-15 15:56:25,3736735,4104659,0,1,41,0
195946,2020-05-21 14:54:31,3731118,3082,1,1,60,-1
1361135,2023-01-02 22:38:07,3732665,5300251,1,2,63,4
56723,2020-03-17 21:06:07,3729312,66839,1,1,39,-1
575548,2021-09-26 04:37:21,3739044,2074,2,1,75,0
1489830,2023-03-09 02:33:12,3744045,1856762,0,1,75,4
1117549,2022-09-12 22:27:09,3742984,2420,0,1,67,1
771728,2022-03-07 18:10:40,3740570,515,2,1,75,0
662053,2022-01-12 15:54:43,3738744,3470424,0,1,50,0
130486,2020-04-28 00:13:57,3730852,87861,0,1,53,-1
653899,2022-01-02 21:22:23,3732165,26635,1,1,61,0
1355450,2022-12-30 21:43:17,3741662,1890301,1,1,78,4
266515,2020-06-17 08:26:07,3731319,260545,1,1,0,-1
1509621,2023-03-17 16:45:09,3741699,7206782,0,1,45,4
1020641,2022-08-04 21:46:33,3742458,8111374,0,1,79,0
298451,2020-07-14 14:21:43,3731489,5025604,1,1,37,-1
873879,2022-04-28 10:08:10,3741394,4427171,1,2,88,0
1046955,2022-08-19 16:04:44,3738952,241729,1,0,26,2
95776,2020-04-14 04:52:08,3730137,4142724,0,1,54,-1
983306,2022-07-15 23:19:52,3742254,1755170,1,1,79,0
509513,2021-07-31 23:28:05,3738066,48675,1,1,72,0
1573935,2023-04-17 10:44:09,3744313,541,2,1,75,4
35366,2020-02-22 22:33:28,3728856,4285514,0,1,32,-1
184111,2020-05-17 14:21:13,3731306,39444,0,1,61,-1
1715380,2023-06-20 04:03:13,3742687,135452,1,1,68,4
502491,2021-07-25 12:40:07,3737458,5025697,0,1,69,0
1641821,2023-05-20 13:14:48,3744476,8175924,1,1,56,4
179982,2020-05-16 05:59:33,3730791,4375962,1,1,14,-1
924834,2022-06-08 02:21:37,3732343,3020384,0,1,38,0
1426638,2023-02-07 16:24:00,3743097,8130739,0,1,57,4
590019,2021-10-15 06:26:20,3733244,5050996,2,2,52,0
687851,2022-01-31 17:24:23,3736735,2657953,0,1,28,0
782357,2022-03-11 05:32:15,3740687,1815611,1,1,44,0
219722,2020-05-30 16:09:33,3731319,4690089,0,1,49,-1
1277755,2022-11-21 05:05:15,3743493,8073491,2,1,79,3
309465,2020-07-26 04:38:39,3730155,4741594,0,1,68,-1
362907,2020-11-07 05:20:55,3733310,3538436,1,1,44,-1
864059,2022-04-21 02:07:07,3738975,4670649,0,1,81,0
1534326,2023-03-29 14:32:45,3743097,8091013,0,1,39,4
697367,2022-02-06 21:52:54,3739947,1786135,0,1,48,0
440145,2021-05-04 17:28:22,3736038,5346646,1,1,18,0
382783,2021-01-11 05:37:08,3729581,1874456,1,1,45,-1
1641762,2023-05-20 10:45:46,3744525,8092019,1,1,69,4
1230650,2022-10-29 18:43:49,3743423,42170,1,1,64,2
529668,2021-08-17 17:24:02,3737965,4274707,1,0,26,0
709562,2022-02-12 02:01:04,3739646,5414828,0,1,43,0
1433739,2023-02-12 12:51:52,3738975,189814,0,1,45,4
1089496,2022-09-06 05:09:44,3742838,4607428,0,1,34,3
421893,2021-04-05 01:37:28,3735067,895985,0,1,49,0
1032087,2022-08-12 01:00:13,3742363,7024,2,0,60,0
289839,2020-07-07 10:29:45,3731968,2408867,1,1,53,-1
103362,2020-04-17 17:45:44,3730551,96118,0,1,42,-1
73615,2020-04-02 18:46:12,3729379,4436032,1,1,28,-1
682780,2022-01-28 07:44:35,3739877,2085,1,1,76,0
1224242,2022-10-26 14:48:45,3742692,2755618,0,1,34,2
91377,2020-04-12 01:43:38,3729294,4195079,0,1,30,-1
1530965,2023-03-28 13:48:59,3744034,8101096,0,1,62,4
1389574,2023-01-17 23:32:16,3742472,8073478,0,1,79,4
1301712,2022-11-30 13:34:13,3739258,1165915,0,1,48,3
1154219,2022-09-26 19:14:00,3742687,49807,1,1,48,1
1654158,2023-05-25 19:55:53,3744464,2242327,1,1,55,4
172742,2020-05-13 19:14:39,3731006,3472167,1,1,36,-1
251155,2020-06-11 20:09:07,3728954,90190,1,1,48,-1
1174104,2022-10-04 07:13:58,3742619,4496,1,1,61,2
1203719,2022-10-16 09:59:47,3742914,2619596,1,1,50,1
222511,2020-05-31 18:43:42,3731326,2547361,0,1,0,-1
1618328,2023-05-08 12:46:09,3741763,2148291,1,1,58,4
1656604,2023-05-26 20:49:44,3744352,400136,0,1,53,4
1534490,2023-03-29 15:10:21,3743416,4096878,0,1,53,4
362495,2020-11-06 18:07:24,3733072,5046190,0,1,50,-1
1248101,2022-11-07 07:21:43,3742925,1821633,1,1,73,3
199508,2020-05-23 02:07:39,3731238,50672,0,1,65,-1
795884,2022-03-16 06:36:02,3740552,1961257,2,1,77,0
1130802,2022-09-16 07:41:29,3742838,24569,0,1,63,3
211168,2020-05-27 13:33:48,3731574,3345463,0,1,77,-1
49482,2020-03-09 05:05:25,3729313,4155635,0,1,12,-1
765438,2022-03-05 17:32:19,3740487,1028,1,1,67,0
1458166,2023-02-22 09:48:28,3737103,1774107,0,1,54,4
1732458,2023-06-25 16:30:52,3741699,34271,1,1,83,4
1696976,2023-06-13 23:55:27,3742772,4133262,0,1,67,4
25236,2020-02-10 07:29:05,3729187,1762787,0,1,78,-1
1244218,2022-11-05 17:30:08,3742608,1891415,0,1,48,1
192618,2020-05-20 05:52:17,3730581,1815628,0,1,43,-1
95199,2020-04-13 21:55:23,3730646,4043,1,1,71,-1
1341729,2022-12-22 03:59:31,3741814,8102340,1,1,78,4
915429,2022-05-26 18:34:20,3738975,6013300,0,1,52,0
1599399,2023-04-27 23:25:21,3740613,1802543,2,1,60,4
116638,2020-04-22 22:19:05,3730729,90171,0,1,43,-1
1005160,2022-07-28 13:10:54,3740207,436129,0,1,66,0
509545,2021-07-31 23:30:49,3738065,157,1,1,66,0
208740,2020-05-26 15:05:36,3730581,3982045,0,1,27,-1
1415251,2023-02-02 00:11:39,3742687,1837926,0,1,74,4
369646,2020-11-24 18:02:13,3731739,6719,2,1,69,-1
54173,2020-03-14 06:34:03,3729313,2822166,1,1,33,-1
421187,2021-04-03 19:32:13,3735067,2242120,1,1,29,0
530383,2021-08-19 04:11:34,3734766,2367,0,1,73,0
978549,2022-07-13 11:06:41,3741045,5455352,0,0,42,0
724564,2022-02-18 10:56:37,3740143,10324,0,0,53,0
126184,2020-04-26 12:38:42,3730852,36335,0,1,64,-1
431187,2021-04-22 21:58:11,3731824,3096840,0,1,70,0
401773,2021-03-05 18:18:45,3734772,122557,0,1,53,0
433875,2021-04-26 06:16:13,3735783,5222517,0,1,45,0
1312035,2022-12-05 05:12:58,3743436,1804311,0,1,60,4
1036308,2022-08-15 12:36:31,3739892,5359,1,1,69,0
1470194,2023-02-27 21:58:42,3738250,21532,0,1,62,4
104030,2020-04-17 23:50:02,3730155,1984678,0,1,49,-1
538717,2021-09-04 03:05:46,3738380,1925591,0,0,48,0
144873,2020-05-03 15:12:47,3730856,2405642,0,1,53,-1
218365,2020-05-30 03:36:54,3731375,192134,0,1,32,-1
64947,2020-03-28 22:31:59,3729375,1874481,0,1,47,-1
642190,2021-12-12 05:04:50,3734766,20509,0,1,51,0
227278,2020-06-02 09:26:15,3731319,4155845,1,1,65,-1
1488929,2023-03-08 21:21:28,3744080,13353,1,1,59,4
1170973,2022-10-03 12:49:10,3742687,22779,1,1,64,1
1405403,2023-01-28 02:27:46,3737922,35576,0,1,39,4
319022,2020-08-04 00:07:22,3732530,33973,0,1,60,-1
844571,2022-04-07 20:05:25,3741166,3113,0,1,63,0
1001091,2022-07-26 04:06:10,3742164,1836218,0,0,59,0
643914,2021-12-15 17:01:41,3738744,5024428,0,0,61,0
300491,2020-07-17 04:09:09,3730155,5108474,0,1,26,-1
1331172,2022-12-16 04:16:09,3738975,1107,0,1,86,4
1730019,2023-06-24 21:21:58,3743441,388875,0,0,47,4
322507,2020-08-06 06:55:26,3732216,1864369,1,1,40,-1
329902,2020-08-13 17:35:00,3732246,13806,0,1,39,-1
21366,2020-02-04 17:08:59,3729110,4110952,1,1,70,-1
478229,2021-06-09 21:25:52,3736716,2204,0,1,55,0
1512778,2023-03-19 01:41:00,3744070,49927,0,1,60,4
1634438,2023-05-16 21:23:17,3744476,1804402,0,1,63,4
1029169,2022-08-10 12:37:26,3741699,955,0,1,64,0
930369,2022-06-15 22:31:21,3735756,8456,0,1,70,0
1285208,2022-11-23 17:09:55,3743644,184964,1,2,65,2
160551,2020-05-08 17:16:06,3731170,5103,1,1,79,-1
1222925,2022-10-25 20:06:39,3743357,2633361,0,1,72,3
182917,2020-05-17 03:42:25,3731308,1903064,1,1,56,-1
1094927,2022-09-08 05:41:25,3742848,2032561,1,1,41,1
1603797,2023-04-30 04:07:20,3729398,5859443,1,1,59,4
1178932,2022-10-06 02:43:31,3742826,12573,0,1,83,3
1306120,2022-12-02 05:33:26,3743730,1754921,0,0,100,3
508744,2021-07-31 21:02:05,3738046,5031706,0,1,81,0
791272,2022-03-14 14:44:26,3739892,24777,0,1,53,0
1638518,2023-05-19 02:33:13,3729398,3675853,1,1,63,4
311246,2020-07-27 22:02:38,3731748,203656,0,1,37,-1
345709,2020-09-09 04:21:42,3730155,1915013,0,1,32,-1
373440,2020-12-08 03:09:53,3733604,13576,0,1,43,-1
1040891,2022-08-18 17:29:53,3742536,127487,0,0,39,0
724121,2022-02-18 06:00:59,3740093,1040,0,1,73,0
389160,2021-02-06 04:17:28,3731739,6579,2,1,36,-1
229640,2020-06-03 02:18:06,3731375,564012,0,1,23,-1
20722,2020-02-03 22:20:50,3729091,176716,0,1,47,-1
1540293,2023-04-01 07:30:12,3744112,5456884,0,1,42,4
825425,2022-03-25 14:14:33,3738744,141920,0,1,23,0
496591,2021-07-14 16:34:30,3737824,242,1,1,69,0
963314,2022-07-06 21:17:52,3742058,7259,0,2,100,0
212660,2020-05-28 00:43:45,3729439,4146417,1,1,0,-1
1380541,2023-01-13 00:39:13,3743441,2394,2,1,76,4
835898,2022-03-30 18:32:08,3740866,4193174,1,2,37,0
306705,2020-07-23 15:26:49,3732256,1775578,1,1,56,-1
250507,2020-06-11 17:05:56,3730809,5024499,0,1,53,-1
1551640,2023-04-07 04:02:37,3739916,7506,1,1,71,4
146617,2020-05-04 01:26:13,3730829,1925139,1,1,36,-1
712852,2022-02-14 02:46:30,3738975,3679279,0,1,0,0
159379,2020-05-08 04:22:39,3729170,48933,0,1,62,-1
1719027,2023-06-21 12:52:51,3744575,3902058,0,1,64,4
449823,2021-05-14 11:15:58,3732343,1831292,1,1,43,0
1085622,2022-09-05 00:14:50,3742462,2892,0,0,68,1
323794,2020-08-07 07:14:41,3732586,256272,0,1,43,-1
1526409,2023-03-25 17:04:36,3743111,5439126,0,1,71,4
1356612,2022-12-31 04:59:43,3739293,1768734,0,1,61,4
1377611,2023-01-11 15:24:18,3743689,44286,0,1,82,4
567552,2021-09-19 05:15:12,3738807,2998098,0,0,77,0
289276,2020-07-07 03:27:16,3732019,1896139,0,1,41,-1
1343090,2022-12-23 04:05:36,3740621,4276521,0,1,64,4
1098683,2022-09-09 18:57:20,3742619,4209157,1,1,84,2
576788,2021-09-27 15:37:19,3738947,6232,1,1,78,0
591281,2021-10-16 21:15:36,3739159,6046,1,0,81,0
1520296,2023-03-22 06:32:48,3740866,1914845,1,1,65,4
1085004,2022-09-04 20:04:18,3742820,4740231,1,0,84,1
255983,2020-06-13 19:51:05,3731453,126750,0,1,51,-1
337091,2020-08-23 04:11:59,3731966,20284,0,1,44,-1
1093529,2022-09-07 17:53:16,3742738,3079394,0,2,75,2
